ID,item_cnt_month
48926,0.515303108
48927,0.09762173
48928,0.332897618
48929,0.260163521
48930,0.135692173
48931,0.343744225
48932,0.17639452
48933,0.196504826
48934,0.13044667
48935,0.282456244
48936,0.464613041
48937,0.168551635
48938,0.440496306
48939,0.309749299
48940,0.366259159
48941,0.292662041
48942,0.546105234
48943,0.55269824
48944,0.142782819
48945,0.365039495
48946,0.182431254
48947,0.283388136
48948,0.206355795
48949,0.147004592
48950,0.179273341
48951,0.458019579
48952,0.274017105
48953,0.617274585
48954,0.347959932
48955,0.454033249
48956,0.204439786
48957,0.294467505
48958,0.323272692
48959,0.47632353
48960,0.96375333
48961,0.711510397
48962,0.320400178
48963,0.911811615
48964,0.446815407
48965,0.584178828
48966,0.407777708
48967,0.283718757
48968,0.514629758
48969,0.387501797
48970,0.475912734
48971,0.339162771
48972,0.406231181
48973,0.120469086
48974,0.247379174
48975,0.333917262
48976,0.099450092
48977,0.35626966
48978,0.409228891
48979,0.576153026
48980,0.497038125
48981,0
48982,0
48983,0.414652792
48984,0.85520236
48985,0.306645896
48986,0.562893715
48987,0.2266503
48988,0.348928483
48989,0.591009948
48990,0.327993167
48991,0.434262767
48992,0.351186705
48993,0.258291007
48994,0.327417138
48995,0.301674646
48996,0.371748254
48997,0.173051973
48998,0.227869957
48999,0.174791687
49000,0.478602814
49001,0.42519064
49002,1.203974371
49003,1.203974371
49004,1.203974371
49005,1.203974371
49006,1.203974371
49007,1.203974371
49008,1.203974371
49009,1.203974371
49010,1.203974371
49011,1.203974371
49012,1.203974371
49013,1.203974371
49014,6.399517873
49015,0.239342556
49016,0.352197966
49017,0.35740399
49018,0.488792642
49019,0.238799144
49020,0.341098406
49021,0.290304831
49022,0.245218173
49023,0.287371818
49024,0.542984426
49025,0.226661264
49026,0.378803724
49027,0.455126352
49028,2.511597243
49029,2.975973304
49030,0.45178682
49031,0.305976956
49032,0.364934897
49033,0.254582986
49034,0.385949398
49035,0.493543487
49036,0.455409046
49037,0.226661264
49038,0.276769611
49039,0.378930579
49040,0.404633969
49041,0.529669032
49042,0.552467114
49043,0.334513528
49044,0.409042786
49045,0.475054184
49046,0.524695265
49047,0.355510095
49048,0.378831455
49049,0.431768939
49050,0.543897705
49051,0.2767939
49052,0.468420189
49053,0.338707957
49054,0.277876789
49055,0.109251632
49056,0.222427653
49057,0.766771228
49058,0.167495822
49059,0.267038698
49060,0.293661241
49061,0.348722966
49062,0.326144244
49063,0.796605732
49064,0.599227889
49065,0.42289013
49066,0.543589728
49067,0.62900853
49068,0.290727485
49069,0.170284131
49070,0.320445783
49071,0.217470565
49072,0.345291628
49073,0.536051003
49074,1.297796764
49075,1.035058468
49076,1.208709894
49077,0.521755929
49078,0.356089586
49079,0.447346328
49080,0.378615543
49081,0.231179608
49082,0.479169471
49083,0.522979914
49084,0.220182541
49085,0.858633708
49086,1.89102765
49087,0.749638569
49088,0.587580353
49089,0.376384729
49090,0.339186168
49091,0.519532082
49092,0.217470565
49093,0.825079009
49094,0.280693031
49095,0.428392491
49096,1.584417716
49097,0.695560431
49098,0.111031128
49099,0.457034065
49100,0.347903308
49101,0.461857968
49102,0.261186351
49103,0.632328955
49104,0.526185259
49105,0.397354994
49106,0.821716884
49107,0.599227889
49108,0.552611518
49109,0.46330714
49110,0.397558836
49111,0.616568623
49112,0.461714587
49113,0.427898266
49114,0.717040531
49115,0.499108851
49116,0.281258112
49117,0.301333217
49118,1.428972279
49119,2.407720327
49120,0.455975352
49121,0.384986083
49122,0.197890655
49123,0
49124,0.37741658
49125,0.902039295
49126,0.370136778
49127,0.341106974
49128,0.784357884
49129,0.450908929
49130,0.301796167
49131,0.463242901
49132,0.256432475
49133,0.536666855
49134,0.222409224
49135,0.121947755
49136,0.25377875
49137,0.653991101
49138,0.333984684
49139,0.325854651
49140,1.012418873
49141,0.422928151
49142,0.428205499
49143,0.480221413
49144,0.404764194
49145,0.181599558
49146,0.478307616
49147,0.194898858
49148,0.420750606
49149,0.656790705
49150,0.61609344
49151,0.335936551
49152,0.336752574
49153,0.287650793
49154,0.301937387
49155,0.425102574
49156,0.527195611
49157,0.653991101
49158,1.064069139
49159,0.18947984
49160,0.324430851
49161,0.546152805
49162,0.542016434
49163,0.119817899
49164,0.327582891
49165,0.265214949
49166,0.32480485
49167,0.653991101
49168,0.272242094
49169,0.321085767
49170,0.425119134
49171,0.722776834
49172,0.950799926
49173,1.54954307
49174,1.208709894
49175,0.346503575
49176,0.141142911
49177,0.401074326
49178,0.131735968
49179,0.44566481
49180,0.368654633
49181,0.292623917
49182,0.613549081
49183,0.419065005
49184,0.255997222
49185,0.47285583
49186,0.34436302
49187,1.208709894
49188,0.131504374
49189,0.454934533
49190,0.125418205
49191,0.550001453
49192,1.005273978
49193,0.417291394
49194,0.499329639
49195,0
49196,0.299052133
49197,0.534288537
49198,0.182917557
49199,0.444561174
49200,0.521755929
49201,0.315013815
49202,0.911882386
49203,0.346421111
49204,0.211722995
49205,1.208709894
49206,0.464381227
49207,0.164101919
49208,0.212217063
49209,0
49210,1.002627665
49211,0.246754993
49212,0
49213,0.951173753
49214,1.208709894
49215,1.208709894
49216,0.397627575
49217,0.260248601
49218,0.492350405
49219,0.299481795
49220,0.771526166
49221,0.880703775
49222,0.298356295
49223,0.371618566
49224,1.071338217
49225,0
49226,0.759125582
49227,0.561100096
49228,0
49229,1.208709894
49230,0.419733191
49231,0.507338546
49232,0.280634187
49233,0.16911175
49234,0.946957217
49235,1.089962181
49236,0.188623681
49237,0.5808068
49238,0.356073172
49239,0.612404489
49240,0.404338261
49241,0.247909352
49242,0.968000954
49243,0
49244,0.293286422
49245,0.63283127
49246,1.208709894
49247,0.452470219
49248,0.278855672
49249,0.95346373
49250,0.397046385
49251,0.425942994
49252,0.405467225
49253,0.909673465
49254,0.538088479
49255,0.638999725
49256,0.697698117
49257,0.479169471
49258,0.317269577
49259,0.197081442
49260,0.260599195
49261,0.271369508
49262,0.300109744
49263,0.303129078
49264,0.2369568
49265,0.525663252
49266,0.61261693
49267,0.891107464
49268,0.78902414
49269,0.458189312
49270,0.305522202
49271,0.48402368
49272,0.246509396
49273,0.394000512
49274,0.597187284
49275,0.597187284
49276,0.597187284
49277,0.19431466
49278,0.50270114
49279,0.5418433
49280,0.387821189
49281,2.125585641
49282,0.367558837
49283,0.37845755
49284,0.479169471
49285,0.368185934
49286,0.156202883
49287,1.208709894
49288,0
49289,0.47681269
49290,1.208709894
49291,1.165287975
49292,1.765562288
49293,1.307348752
49294,0.655897902
49295,1.208709894
49296,0
49297,1.002627665
49298,0.392297203
49299,0
49300,1.208709894
49301,1.208709894
49302,0
49303,0.528773644
49304,0.31386564
49305,0.241763103
49306,1.208709894
49307,0.14769728
49308,1.208709894
49309,0.195929854
49310,0.246287198
49311,0.190832487
49312,0.122733614
49313,0.15508626
49314,0.196982278
49315,1.208709894
49316,0.13112933
49317,1.208709894
49318,0
49319,0
49320,0.288083548
49321,0.393935822
49322,0.260248601
49323,0.380263035
49324,0.588825997
49325,0.659687413
49326,0.47162122
49327,0.529144724
49328,0.350751106
49329,0.187256062
49330,0.323588689
49331,0.759751013
49332,0.226860168
49333,0.297328894
49334,0.354180991
49335,0.229636159
49336,0.603067581
49337,0.387809889
49338,0.246468061
49339,0.124425988
49340,0.274366318
49341,0.408677632
49342,0.273429683
49343,0.428213654
49344,0.45150791
49345,0.803699219
49346,0
49347,0.184990774
49348,0.259383557
49349,0.249003022
49350,0.304169725
49351,0.466550936
49352,0.803638428
49353,0.394134187
49354,0.610617767
49355,0.419387087
49356,0.462015921
49357,0.61414163
49358,1.275732351
49359,0.820546414
49360,0.290073464
49361,0.556844413
49362,0.723172124
49363,0.730336026
49364,0.454058274
49365,0.612963968
49366,0.819632303
49367,0.154349686
49368,0.496432543
49369,1.208709894
49370,0.281480316
49371,0.427621735
49372,1.628347831
49373,0.503109955
49374,0.301839502
49375,0.7324322
49376,0.387664105
49377,0.227559126
49378,0.835064977
49379,0.287237157
49380,0.202967887
49381,0.500259289
49382,0.491570595
49383,0.099488418
49384,0.223158882
49385,0.462116427
49386,0.634627636
49387,0.674384741
49388,0.216598556
49389,0.252242925
49390,0.272447002
49391,0.177735955
49392,0.099450092
49393,0.535495673
49394,0.44954778
49395,0.315101939
49396,0.174483493
49397,0.280456827
49398,0.110545546
49399,0.106612374
49400,0.381220582
49401,0.299152733
49402,0.177216849
49403,0.296735072
49404,0.439735405
49405,0.282086972
49406,0
49407,0.702386989
49408,0.249984257
49409,0.538117236
49410,0.245460434
49411,0.808294906
49412,0.561180459
49413,0.783488547
49414,0.618744204
49415,0.310135828
49416,0.592957497
49417,0.247514527
49418,0.105364698
49419,0.12206323
49420,0
49421,0.328476444
49422,0.120988956
49423,0
49424,0
49425,0.292494868
49426,0.186321351
49427,0.18558265
49428,0.209491378
49429,0.214725623
49430,0.122524655
49431,0
49432,0.328476444
49433,0.242775376
49434,0.218424725
49435,0.264738141
49436,0.328476444
49437,0.242694994
49438,0.209491378
49439,0.122524655
49440,0.553689715
49441,0.2846011
49442,0.218424725
49443,0
49444,0.375634227
49445,0.304518953
49446,0.349676954
49447,0.106783675
49448,0.106783675
49449,0.762747821
49450,1.207596363
49451,0
49452,1.207596363
49453,1.207596363
49454,0.487429299
49455,0.476016139
49456,0.166550077
49457,0.495459798
49458,0.324304497
49459,1.737850719
49460,0
49461,0.322412785
49462,1.391823905
49463,0.644324313
49464,0.406702032
49465,0.436416415
49466,0.455445392
49467,0.32484392
49468,0.277523295
49469,0
49470,0.455228002
49471,0
49472,0.299481795
49473,1.002627665
49474,0
49475,1.226225
49476,1.208709894
49477,0
49478,0
49479,0
49480,0.286229145
49481,0.181075503
49482,0.298454962
49483,0.327461971
49484,1.226225
49485,0
49486,0.829894681
49487,1.071338217
49488,0.577690019
49489,0
49490,0.367702818
49491,0.59312742
49492,0.383639791
49493,0
49494,0
49495,0.320291999
49496,0.338419274
49497,0.623287202
49498,0
49499,0.187256062
49500,0.186895506
49501,1.919319509
49502,0.241763103
49503,0.104806427
49504,0.653628559
49505,1.226225
49506,0.636593103
49507,0.208917891
49508,0.322373466
49509,0.199991954
49510,0.291618892
49511,0.20192141
49512,0.249550763
49513,0.622770308
49514,0.754211748
49515,0.505335983
49516,0.167394012
49517,0
49518,0.402074524
49519,0.099450092
49520,0.539224173
49521,0
49522,0.145556607
49523,0
49524,0
49525,0.461454653
49526,0.376184656
49527,0.530515451
49528,0.141533965
49529,0
49530,0.13891104
49531,0.372780829
49532,0.240095763
49533,0
49534,0
49535,0.240095763
49536,0.431225233
49537,0.852315078
49538,1.207596363
49539,1.207596363
49540,1.207596363
49541,1.207596363
49542,0.162432973
49543,0.100043613
49544,0
49545,0.394835801
49546,0.412805376
49547,0.681720431
49548,0.73201662
49549,0.610076746
49550,0.53659467
49551,1.207596363
49552,0.471176322
49553,0.157519815
49554,0
49555,0
49556,0.270998926
49557,0.561692901
49558,1.207596363
49559,0
49560,1.013713183
49561,0.321010941
49562,0.20192141
49563,0.469885381
49564,0.223084744
49565,0.485455519
49566,0
49567,0.271626976
49568,0.442109398
49569,0.654894424
49570,0.3990879
49571,1.034266915
49572,0.434892047
49573,0.234403395
49574,0.439452336
49575,0.388188527
49576,0.609795912
49577,0.302547419
49578,0.624701599
49579,0.116316233
49580,0.161338922
49581,0.399291477
49582,0.401537939
49583,0.265453805
49584,0.275357746
49585,0.374923082
49586,0.412072003
49587,1.544916598
49588,0.239315571
49589,2.256190955
49590,0.361287775
49591,0.314328133
49592,0.328186673
49593,0.682360692
49594,0.345495145
49595,0.47319191
49596,0.313795985
49597,0.291476876
49598,0.389653866
49599,1.789306905
49600,0.313463492
49601,1.532682715
49602,0.318861552
49603,0.426076771
49604,0.535734466
49605,0.305616623
49606,0.307210725
49607,0.309855109
49608,0.343064879
49609,0.434525638
49610,0.249310279
49611,0.240882233
49612,0.234291943
49613,0.498937397
49614,0.697699382
49615,0.341238153
49616,0.220370409
49617,0.584833069
49618,0.183310213
49619,0.344202156
49620,0.402631972
49621,1.285902808
49622,0.22085403
49623,0.431107488
49624,0.168637417
49625,0.220921759
49626,0.425043476
49627,0.28869544
49628,0.370345866
49629,0.463357664
49630,1.657626168
49631,0.41216216
49632,0.152616855
49633,0.345424323
49634,0.45276049
49635,0.286183803
49636,0.154793791
49637,0.275514692
49638,0.207892413
49639,1.101651789
49640,0.375103595
49641,0.380950909
49642,0.32381424
49643,0.321380655
49644,0.227039876
49645,0.166535246
49646,0
49647,0.17778668
49648,0.327218704
49649,0.468645054
49650,0.123261389
49651,0.194067821
49652,0.194067821
49653,0.552467114
49654,0.274286199
49655,0.180077971
49656,0.161717019
49657,0.279261005
49658,0.212313275
49659,0.268764905
49660,0.216651793
49661,0.145223012
49662,0.616022749
49663,0.237924091
49664,0.28893834
49665,0.236969595
49666,0.258008889
49667,0.80662334
49668,0.27515148
49669,0.440264553
49670,0.607762767
49671,0.191593409
49672,0.161338922
49673,0.228043816
49674,0.434610182
49675,0.765802706
49676,0.736045717
49677,0.344105307
49678,0.199193869
49679,0.264229379
49680,0.301615415
49681,0.343427268
49682,0.264301458
49683,0.125418205
49684,0.152234252
49685,0.110341639
49686,0.125418205
49687,0.349041104
49688,0.301422075
49689,0.321313095
49690,0.262824373
49691,0.339334724
49692,0.283011376
49693,0.432635072
49694,0.338659392
49695,0.225243029
49696,0
49697,0.288235387
49698,0.434244729
49699,0.279200556
49700,0.604025481
49701,1.425842697
49702,0.348059
49703,0.173787553
49704,0.323384713
49705,0.239952069
49706,0.505359887
49707,0.254430879
49708,0.108201261
49709,0.109911068
49710,0.341212064
49711,0.388356657
49712,0.736045717
49713,0
49714,0.279011336
49715,0.424520063
49716,0.320264613
49717,0.502837884
49718,0.387208701
49719,0.384644331
49720,0.736045717
49721,1.12331652
49722,0.245416574
49723,0.109251632
49724,0.125418205
49725,0.278395016
49726,0
49727,1.386178637
49728,0.204439786
49729,0.178562864
49730,0.295049468
49731,0.459612271
49732,0.319302401
49733,0
49734,0
49735,0.570268377
49736,0.428162418
49737,0.378615543
49738,0.80432436
49739,0.127522311
49740,0.327283808
49741,0.521755929
49742,0.37052421
49743,0.198330193
49744,0.287652257
49745,0.662576373
49746,1.035640088
49747,0.547139842
49748,0.476342854
49749,0.465507854
49750,0.461189986
49751,0.276107549
49752,0.359223443
49753,0.302946156
49754,0.230429012
49755,0.324081267
49756,0.311074775
49757,0
49758,0.549160062
49759,0.549818639
49760,0.525076692
49761,0.347119773
49762,0.195496086
49763,0.172657258
49764,0.414838703
49765,0.129400269
49766,0.611286282
49767,0.376434878
49768,0
49769,0.312066775
49770,0.405207427
49771,0
49772,1.208709894
49773,0.874705334
49774,0
49775,0.371618566
49776,0.509976575
49777,0.308138782
49778,0.35490534
49779,0.531628982
49780,0.255841433
49781,0.598711257
49782,0.373083563
49783,0
49784,0.333731515
49785,0.184832922
49786,0.334082892
49787,0.390202587
49788,0.612834409
49789,0.225729372
49790,0.95567434
49791,0.331419332
49792,0.465404234
49793,0.243972452
49794,0.16132284
49795,0.260934675
49796,0.285542365
49797,0.49514926
49798,0.326480899
49799,0.25640947
49800,0.109001017
49801,0.551497446
49802,0.768172884
49803,1.208709894
49804,0.628047976
49805,0.099450092
49806,0.209114478
49807,1.602295662
49808,0.310213919
49809,9.420727012
49810,0.323263864
49811,0.17778668
49812,0.186114816
49813,0.546748552
49814,0.263362093
49815,0.298739884
49816,0.52909055
49817,0.16152232
49818,0.235162563
49819,0.383980466
49820,0.366408337
49821,0.486488133
49822,2.205561911
49823,0.366455314
49824,0.252575755
49825,0.807046695
49826,0.234488706
49827,0.226547154
49828,0.30864598
49829,0.656284066
49830,0.202037445
49831,0.460635298
49832,0.44223614
49833,0.258776977
49834,0.318563601
49835,0.195746359
49836,0.326792624
49837,0.390849666
49838,0.186733608
49839,0.518044633
49840,0.33397084
49841,0.228178474
49842,1.017068751
49843,0.156144979
49844,0.185448606
49845,0.237912647
49846,0.267575137
49847,0.451087215
49848,0.280756936
49849,0.107306419
49850,0.142893895
49851,1.419523617
49852,0.490198759
49853,0.326006638
49854,0.265287773
49855,0.10430077
49856,0.710678891
49857,0.205542658
49858,0.740130751
49859,0.267014093
49860,0.847665328
49861,0.329201654
49862,0.323665649
49863,0.848024305
49864,0.485199328
49865,0.175703991
49866,0.267713491
49867,0.256505294
49868,0.822314913
49869,3.937571917
49870,0.099488418
49871,0.599227889
49872,0.434262767
49873,0.205024561
49874,0.585682617
49875,0.331690494
49876,0.160748544
49877,0.153855983
49878,6.162834127
49879,0.23768108
49880,0.160748544
49881,2.094310969
49882,0.308964153
49883,0.282414703
49884,0.530849054
49885,0.566941081
49886,0.446201697
49887,0.349773827
49888,0.658523761
49889,0.383578524
49890,0.599227889
49891,0.294696343
49892,0.323797694
49893,7.361677363
49894,0.45737689
49895,0.230136611
49896,0.24582566
49897,0.468532616
49898,0.260248601
49899,0.531628982
49900,0.531628982
49901,1.208709894
49902,0.356330127
49903,0.527055436
49904,1.351112486
49905,0.727754365
49906,0.123447739
49907,0.52460263
49908,0.239062139
49909,0.176695958
49910,0.323318771
49911,1.014056888
49912,0.262844289
49913,0.238420107
49914,0.238420107
49915,0.424993875
49916,0.923068067
49917,0.549057257
49918,0.385871706
49919,0.230101354
49920,0.166109163
49921,0.174621063
49922,0.468034151
49923,0.25627833
49924,0.25627833
49925,0.331300934
49926,0.412965936
49927,0.592231298
49928,0.133866254
49929,0.650012375
49930,0.435822921
49931,0.263061123
49932,0.620914358
49933,7.229161083
49934,0.662953731
49935,0.430277741
49936,0.269739455
49937,0.437389022
49938,0.291631133
49939,0.253240478
49940,0.333975905
49941,0.461646369
49942,0.25221115
49943,0
49944,2.256190955
49945,0.130630533
49946,0.165571856
49947,0.14803884
49948,0.539841947
49949,0.283950493
49950,0.233616082
49951,0.388690807
49952,0.22085403
49953,0
49954,0.230125745
49955,0.259188849
49956,0.509770564
49957,0.317235238
49958,0.359742545
49959,0.247391501
49960,0.235609993
49961,0
49962,0
49963,0.442417892
49964,0
49965,0.80432436
49966,0.283388136
49967,0.308158024
49968,0.239167813
49969,0.131420944
49970,0.563062309
49971,0
49972,0.27950486
49973,0.386411602
49974,0.34737275
49975,0.131804536
49976,0.98714851
49977,0.353703777
49978,0.326648243
49979,0.247874371
49980,0.136994897
49981,0.274836354
49982,0.317763413
49983,0.758017176
49984,0.338067769
49985,0.38435703
49986,0.295827647
49987,0.14363575
49988,0.299052133
49989,0.242244626
49990,0.333016594
49991,0.427948154
49992,1.002627665
49993,0.447443531
49994,0.740917326
49995,1.208709894
49996,0.109946335
49997,0
49998,0.611850611
49999,0.222673414
50000,0.552467114
50001,0.603069707
50002,0.559782705
50003,0.186855434
50004,0.625211401
50005,0.502674651
50006,0.739827899
50007,0.362531444
50008,0.210932897
50009,0.106783675
50010,0
50011,0.639240676
50012,0.256170621
50013,0.490739713
50014,0.415604128
50015,0
50016,0.230942906
50017,0.103011932
50018,0.184990774
50019,0.184990774
50020,0.450447636
50021,0.293354792
50022,0.452706138
50023,1.748992578
50024,0.384839157
50025,0.354843077
50026,0
50027,0.255940746
50028,0.411039038
50029,1.373583245
50030,0.529684319
50031,0.3323651
50032,0
50033,0.239600811
50034,0.268046398
50035,0.501595866
50036,0
50037,0.349867642
50038,0.280574611
50039,0.367104461
50040,0.4380683
50041,0.110545546
50042,0.599227889
50043,0.350201256
50044,0.599227889
50045,0.334483326
50046,0.599227889
50047,0.404389271
50048,0.388829853
50049,0.368347596
50050,0.328615266
50051,0.257108743
50052,0.238704366
50053,0.399313552
50054,0.264674254
50055,0.217146489
50056,0.268062391
50057,0.178562864
50058,0.136523229
50059,0.264029921
50060,0.352351233
50061,0.234171569
50062,0.252637213
50063,0.312202356
50064,0.395317837
50065,0.214414576
50066,0.159289928
50067,0.403732982
50068,0
50069,0.273085214
50070,0
50071,0
50072,0.372739987
50073,0.243651198
50074,0.250286678
50075,0.312256743
50076,0
50077,0.270192012
50078,0.349088956
50079,0.430644196
50080,0.403252756
50081,0.156278735
50082,0.162710394
50083,0.252812703
50084,0.337706007
50085,0.163085081
50086,0.972798294
50087,0.328196069
50088,0.486328543
50089,0.421533739
50090,1.140999014
50091,0.295827647
50092,0.24619203
50093,0.167484302
50094,0
50095,0.428071602
50096,0.252988376
50097,0.597187284
50098,0.349609968
50099,0.451321602
50100,0.251369696
50101,0.245516629
50102,0.34737275
50103,0.455403833
50104,0.297091601
50105,0.257125295
50106,0.634164748
50107,0.415180295
50108,0.31261772
50109,0.356576278
50110,0.334936746
50111,0.315400554
50112,0.421259918
50113,0.354352408
50114,0.572358446
50115,0.356204174
50116,0.457131479
50117,0.125418205
50118,0.259085894
50119,0.244383695
50120,0.271626976
50121,0.246681863
50122,0.482498404
50123,0.39462034
50124,0.39544282
50125,0.221374504
50126,0.326789654
50127,0.435944987
50128,0.575102419
50129,0.433254429
50130,0.341431739
50131,0.435815167
50132,1.11792383
50133,0.215034655
50134,0.577086033
50135,1.131899177
50136,0.509144954
50137,0.215034655
50138,0.215034655
50139,0.284169607
50140,0.27255824
50141,0.717485468
50142,0.382044901
50143,0.17310466
50144,0.53727059
50145,0.410495102
50146,0.701178999
50147,0.364633718
50148,0.288339579
50149,0.325259083
50150,0
50151,0.37939277
50152,0.950140485
50153,0.527841695
50154,0.629969002
50155,0.32697917
50156,0.304095191
50157,0.378615543
50158,0.249935014
50159,0.300501023
50160,0.295302412
50161,0.329831933
50162,0.439635278
50163,0.494749478
50164,0.164537699
50165,0.168637417
50166,0.251298491
50167,0.402687897
50168,0.531628982
50169,0.37881224
50170,0.330775207
50171,0.422512512
50172,0.188623681
50173,0.107632773
50174,0.803638428
50175,0.367075587
50176,0
50177,0.283671808
50178,0.549236249
50179,0.233555893
50180,0.231181751
50181,0.172894975
50182,0
50183,0.294578207
50184,0.109020589
50185,0.429570565
50186,0.279453469
50187,0.155973727
50188,1.208709894
50189,0.351598135
50190,0.314265074
50191,0.672664216
50192,0.510560406
50193,0.497988519
50194,0.160384712
50195,0.143484393
50196,0.129014302
50197,0.510845376
50198,0.126592704
50199,0.141739439
50200,0.126470946
50201,0.136084658
50202,0.158759297
50203,0.126470946
50204,0.134565365
50205,0.128985495
50206,0.103369995
50207,0.103369995
50208,0.124923137
50209,0.148472823
50210,0.141461871
50211,0.674896524
50212,0.228353233
50213,0.238490155
50214,0.197094335
50215,0.131881987
50216,0.115816575
50217,0.110706908
50218,0.339252152
50219,0.104476029
50220,0.546628311
50221,0.125200705
50222,0.126470946
50223,0.118395721
50224,0.179209566
50225,0.111804067
50226,0.130843889
50227,0.14742396
50228,0.314247009
50229,0.339252152
50230,0.339252152
50231,0.097876553
50232,0.114243716
50233,0.170589856
50234,0.109758758
50235,0.663325315
50236,0.097876553
50237,0.09054622
50238,0.104770369
50239,0.128985495
50240,0.127531928
50241,0.126470946
50242,0.11510632
50243,0.679199919
50244,0.181503604
50245,0.118395721
50246,0.199086619
50247,0.119112125
50248,0.199086619
50249,0.156447877
50250,0.125200705
50251,0.111001145
50252,0
50253,0.528434983
50254,0.118035749
50255,0.09054622
50256,0.583618741
50257,0.148102652
50258,0.134565365
50259,0.197055293
50260,0.109467526
50261,0.125200705
50262,0.207370477
50263,0.528434983
50264,0.115816575
50265,0.16837877
50266,0.142685163
50267,0.126470946
50268,0.134565365
50269,0.122664807
50270,0.115816575
50271,0.134991364
50272,0.121676968
50273,0.090968207
50274,0.135434331
50275,0.119112125
50276,0.09054622
50277,0.119162418
50278,0.117892177
50279,0.088295174
50280,0.207370477
50281,0.125200705
50282,0.116490498
50283,0.125200705
50284,0
50285,0
50286,0.528434983
50287,0.528434983
50288,0.191259622
50289,0.122664807
50290,0.122664807
50291,0.17835365
50292,0.117760739
50293,0.126896946
50294,0.158358482
50295,0.31375637
50296,0.110706908
50297,0.196732355
50298,0.093924739
50299,0.088295174
50300,0.112331239
50301,0.116212929
50302,0.111001145
50303,0.728419171
50304,0.106476499
50305,0.117086816
50306,0.126470946
50307,0.670386941
50308,0.097876553
50309,0
50310,0.172215838
50311,0.128985495
50312,0.126470946
50313,0.118035749
50314,0.090743617
50315,0.125200705
50316,0.670386941
50317,0.125200705
50318,0.116765508
50319,0.122835024
50320,0.115816575
50321,0.110706908
50322,0.171517807
50323,0.200300517
50324,0.098869052
50325,0
50326,0.096824614
50327,0.621387851
50328,0.157553046
50329,0.104770369
50330,0.181584638
50331,0.118035749
50332,0.146842461
50333,0.124269021
50334,0.11510632
50335,0.525026716
50336,0.111210743
50337,0.111210743
50338,0.109758758
50339,0.525026716
50340,0.137798651
50341,0.112105022
50342,0.127531928
50343,0.171715038
50344,0.115172569
50345,0.126470946
50346,0.103826136
50347,0.176851929
50348,0.09054622
50349,0.117086816
50350,0.663325315
50351,0.118035749
50352,0.090743617
50353,0.090743617
50354,0.104770369
50355,0.264253648
50356,0.228566487
50357,0.181908668
50358,0.271538152
50359,0.118035749
50360,0.115172569
50361,0.104770369
50362,0.172645974
50363,0.183027079
50364,0.199086619
50365,0.14985556
50366,0.114625121
50367,0.126193378
50368,0.199367992
50369,0
50370,0.115816575
50371,0.118035749
50372,0.114625121
50373,0.170589856
50374,0.093523689
50375,0.093523689
50376,0.118035749
50377,0.147674421
50378,0.126470946
50379,0.104476029
50380,0.217765956
50381,0.097876553
50382,0.244791957
50383,0.119112125
50384,0.141739439
50385,0.177425699
50386,0.117892177
50387,0.08974519
50388,0.115816575
50389,0.206491857
50390,0.206491857
50391,0.088617349
50392,0.111001145
50393,0.08974519
50394,0.096824614
50395,0.090743617
50396,0.663325315
50397,0.096824614
50398,0.663325315
50399,0.525026716
50400,0.525026716
50401,0.126193378
50402,0.127531928
50403,0.149811373
50404,0.126592704
50405,0.111001145
50406,0.118177803
50407,0.097093618
50408,0.119112125
50409,0.166471442
50410,0.130046477
50411,0.091332387
50412,0.525026716
50413,0.663325315
50414,0.180451533
50415,0.116765508
50416,0.112105022
50417,0
50418,0
50419,0
50420,0
50421,0.206359151
50422,0.110706908
50423,0.110551725
50424,0.122664807
50425,0
50426,0.118035749
50427,0.126470946
50428,0.08414771
50429,0.122664807
50430,0.104770369
50431,0.090743617
50432,0.125200705
50433,0.117086816
50434,0.267449736
50435,0.086820743
50436,0
50437,0.142800421
50438,0.11334032
50439,0
50440,0.126896946
50441,0
50442,0
50443,0
50444,0
50445,0
50446,0
50447,0.167244213
50448,0.109320125
50449,0.434262767
50450,0.161338922
50451,0.094691429
50452,0
50453,0.096662807
50454,0.155065203
50455,0.434262767
50456,0.456977894
50457,0.456977894
50458,0
50459,0.456977894
50460,0.456977894
50461,0.456977894
50462,0.456977894
50463,0.16315723
50464,0.215025456
50465,0.699439103
50466,0.197660772
50467,0.104770369
50468,0.115816575
50469,0.699439103
50470,0.699439103
50471,0
50472,0.543240252
50473,0.543240252
50474,0.114413167
50475,0.105418181
50476,0.126896946
50477,0.119429504
50478,0.126470946
50479,0.119429504
50480,0
50481,0.434262767
50482,0.434262767
50483,0.104790312
50484,0.217080324
50485,0.184921776
50486,0.119601366
50487,0.104476029
50488,0
50489,0.699439103
50490,0.097876553
50491,0.126047273
50492,0.106979563
50493,0.228336078
50494,0.142800421
50495,0.118395721
50496,0.102571266
50497,0.098871204
50498,0.119162418
50499,0.106227297
50500,0.096662807
50501,0
50502,0.155065203
50503,0.167244213
50504,0
50505,0.127531928
50506,0.148312399
50507,0.273667177
50508,0.158343807
50509,0.280377088
50510,0.449085799
50511,0.222562522
50512,0.191593409
50513,0.126470946
50514,0.763249498
50515,0.104770369
50516,0.121781475
50517,0.177610864
50518,0.197055293
50519,0.191459219
50520,0.120550299
50521,0.128985495
50522,0.125200705
50523,0.261186399
50524,0.209656813
50525,0.109534676
50526,0.18176037
